Time (s),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Roll (radians),Pitch (radians),Yaw (radians)
3.2020001520868,-3.0182203422397,6.0254853437012,2.7216640776927,-8.871142866656004e-05,-9.250792008714001e-05,-2.492601109259701e-05
3.233500153583,2.8277584602795,-5.105116619103,-2.7226761907853,-0.00011367708664306204,-0.00016123650675128504,5.547795153883801e-05
3.2440001540817,-2.8210280463234003,8.2406361948145,2.3936716098162,-0.00014627145249318705,-0.00022688762978537007,-6.063057394097016e-06
3.2650001550792,-2.9927744584561,6.7429470424974,2.8268959218882,-0.00010895260902295305,-0.00015836070244196004,-0.00013945273318939207
3.2860001560766,-3.3150239130823,7.9017535159077,2.6866819496138,-0.00010595567351257825,-0.00019545196370986204,-0.0002213161450972521
3.3175001575728,3.8107814393475,-8.3125024856203,-2.8551814413711,-0.0006597851223559786,-0.0007415533777965621,-0.0001539112335828421
3.3280001580715,-1.5703548329463,8.4236255967198,2.3879247567195003,-0.0001742276821138585,-0.00030435752009356695,-0.0005189088636450073
3.349000159069,-1.3340507111202,7.1974972395821,1.6561875390702,4.592838178536161e-05,-4.724936204212189e-05,-0.0009467032262384075
3.3700001600664002,-2.9652737221786003,6.9028646573973,2.6066053560501,8.256880363533361e-05,5.3361919621931075e-06,-0.0014185045667945728
3.4015001615626,8.3615567231405,-6.1046819743699,-3.8073758125897004,0.00015830194838770367,2.2385470598735612e-05,-0.0021893576044756226
3.4120001620613,-1.8775908990672,6.673041269674901,1.6564941880885002,1.3390492611443586e-05,-7.928103881187442e-05,-0.0025767032373583175
3.4330001630588,-0.41713669295003003,6.8661700772845,3.8872269179577,0.00021624967499187368,0.00010604021108378064,-0.0031217410025946675
3.4540001640562,-1.8714677626859,6.8856763045078,2.7005110673317,-0.00019047572727873152,-0.0002083982045382145,-0.003654858350911468
3.4855001655524003,5.3036801827723,-5.07786288603,-0.16866409127080004,-0.0008069812105271318,-0.0007999420518170647,-0.003829180144939408
3.4960001660511,2.8542443668159,7.2883050104561,1.7714264982448,-0.0014081932363505319,-0.0014799710050692149,-0.004152466372826278
3.5170001670485,2.3758421341115,6.9604303187478,1.9948161764466,-0.001766584822064062,-0.00191436128430637,-0.0043194456790043535
3.5485001685446997,10.048067186261,-6.9655514332675,-5.0038335517294,-0.001583051264721272,-0.001984725912389425,-0.004248137905782249
3.5695001695422,9.7109412624135,-6.7828698726074,-3.1607307363549,-0.00017342254851482157,-0.001212549664572325,-0.003574933587181448
3.5800001700409,2.5928122837001,-3.5258939740745,-0.9966569703297701,9.30297787466935e-05,-0.00141567840478998,-0.002923564872179648
3.6010001710383,-3.1729402254086,6.8541702844798005,5.2711739911825,0.00041354626248881854,-0.00126121952106027,-0.0021894427667724977
3.6325001725345003,1.0653213941403,-9.0583337827025,1.3658604176746,-0.0009149448592949815,-0.0023418461182386704,-0.0010948234458240975
3.6535001735319,7.3892000015316,-10.102783362161,-6.5275296531493,-0.003917248422302532,-0.004881022604342171,0.00020161557011355298
3.6640001740307,-1.8625151911106,12.259166802862,4.5794508486516,-0.007290603357340882,-0.007915899537911072,0.0015003981027184538
3.6850001750281,0.98531574257718,5.5573255187292,1.518342850736,-0.011844143514891334,-0.011931066870545324,0.0013558075470818686
3.7165001765243,7.7047760203424005,1.5664105054165,1.6069865725894001,-0.012361805641568984,-0.01169605728781269,0.0018926833324703191
3.7375001775217003,10.151301504389,-10.818669539558,-4.8017301817538,-0.01256922824213262,-0.010957958119826439,0.0028901292675778695
3.7480001780204,6.787777772209401,1.3166162063069,-0.23465738985901002,-0.01206014993067492,-0.009801988537304138,0.00403741080376392
3.7690001790179,5.0686682184388,4.2989112357594,0.5438577136931202,-0.01068251489945072,-0.008619259366973487,0.00497964843802082
3.8005001805141,2.4950475286419,-10.689313899503,-1.4778794953304002,-0.01049033094208878,-0.009153162575122737,0.00578509601755022
3.8215001815115,5.1137004866164,-13.0684906281,5.7921051361609,-0.01054219303081572,-0.009701920849149937,0.00665616349877882
3.8320001820102,2.0970449460131,9.9430113090718,1.1376420360447,-0.010981862795144045,-0.010088237733005177,0.00767480861123592
3.8530001830077,0.8554921557770099,6.7173706269638,2.2493103979058002,-0.010115724876238644,-0.009474069436786428,0.00843541128487827
3.8845001845038,10.123983281317,-3.3783477038927003,-5.7468126479448,-0.009853503723054184,-0.009588196588826993,0.008593239719873996
3.9055001855012996,15.981946224296,-2.9990611617622998,-5.7670572613054,-0.008153900989252134,-0.007800165983194492,0.009351798633716346
3.9160001859999998,-6.1873445569117,-1.6324210007257,3.1022849731358,-0.009927692179632333,-0.009166784884557444,0.009571691213434652
3.9370001869975,1.6540914263594004,5.1008971792388,6.7836775641987,-0.011553940717665984,-0.010492299065144295,0.009304657296412137
3.9685001884936,5.6693201566577,-6.8619283026768,-4.3457405224948005,-0.010759546716248933,-0.009834952078942595,0.008794875488677438
3.9895001894910997,2.0733340759934,-11.816698844853,4.9046549009973,-0.010700386324726934,-0.009789478143438016,0.008843008586750406
4.0000001899898,7.2100263556652004,7.9025966745776,-0.2713076405567,-0.011692921073170433,-0.011006958836665366,0.008207447372070357
4.031500191486,10.55624872805,-5.2697534204405,1.6688472845780002,-0.011134340433829184,-0.010454944319891466,0.00816935456811058
4.0525001924834,13.812551381325,-6.1625510774288,-9.7097960448642,-0.009768741917908634,-0.009455158125685016,0.007918786684435434
4.0735001934809,6.0492779616195,-7.2219300007531,1.7237335903962,-0.007330120705166283,-0.007360997772310966,0.008054417498253454
4.0840001939796,-1.3544056163039,5.3419879308709,4.9286132379242,-0.0064603838386609325,-0.006594359834793266,0.007521237373375203
4.1155001954758,0.84637489006104,-6.9542495636002,-0.5987757613893501,-0.006403523558796998,-0.006252669281026286,0.008478221373192703
4.1365001964732,-7.0552828915612,-7.12099886722,5.3482924072058005,-0.007912786571560448,-0.007747639186565386,0.008748044647918084
4.1575001974707,-2.1674216005788,3.2846661967872,8.1988760449709,-0.009812766071297349,-0.009914116596333587,0.009264223232780684
4.1680001979694,8.1016948892837,10.414380202534,-2.7905453459962,-0.009764274377468673,-0.009661262394434328,0.009869219180159084
4.1995001994655,12.321580773978,-10.274719087043,-3.7933244446122,-0.011994925956517024,-0.011253916178469778,0.011025114567919634
4.220500200463,5.2502444635555,-10.748598641135,-9.9235019489403,-0.012111676351205794,-0.011171786456304887,0.011561611493921185
4.2415002014604,6.7952789311644,-1.4424177385196,4.9025159612218,-0.010672386129285543,-0.010010134494871387,0.011775754618996935
4.2520002019592,4.4059609852569,8.2551216844075,3.8460847017911997,-0.008673816167873492,-0.008294544751203985,0.01169148084885741
4.2835002034553,5.6925388958524,-9.3441103246875,-1.9158903274183001,-0.007218957801255942,-0.006957117779642485,0.01255166178907971
4.3150002049515,2.2453046791158,12.997166283145999,3.9087348865074,-0.007841502260544692,-0.007719226824652135,0.01244122397524981
4.3255002054502,6.5013857978611,-8.630584155472,-4.4805194253717,-0.007860265245212538,-0.007899094734573099,0.01297664941839911
4.3360002059489,3.5974663607668,1.8014682065474,-1.0041622699503,-0.007914971685193319,-0.00799216003892839,0.013108972266591905
4.3675002074451,7.8277272527699004,-13.536932682481,-4.8975360503918,-0.00877762939086332,-0.008830614004979441,0.013311892828303374
4.3990002089413,-3.2083797154471,13.968533758916,7.7602170262673,-0.009360321128343419,-0.009299819766267446,0.013434008468872964
4.40950020944,7.5147615705545,-6.6325470245732,-2.7006385796006,-0.009555839804760394,-0.009352558463403481,0.0134431206820637
4.4200002099387,4.5002823001387,1.7433853957721999,-1.7635312055785002,-0.009096801220024394,-0.00877065654198403,0.013428311895999303
4.4515002114349,0.5297402740618601,-2.6285307990611,2.3421282748032,-0.009041132695722995,-0.008805135279857578,0.013430338034133987
4.4830002129311,6.1631767009025,4.6609259633799,-0.8510334700963,-0.009379066155342456,-0.008946625720112778,0.013636990784965832
4.4935002134298,4.5346310261549,-4.4172658747402,-2.0303660683564,-0.009747621701844067,-0.009280724099700852,0.013854214487077207
4.5040002139285,-7.4984634079003,10.824629711485,4.4830778859824,-0.009765022144948484,-0.009363253400345802,0.014040855771192786
4.5355002154247,15.699143716465,-9.487417534652,-4.9833372108557,-0.009240825006090683,-0.009057154551896856,0.014113122414456671
4.5670002169209,-0.60526138040709,13.449451163911,6.3513230740713,-0.009781167562887683,-0.009403906124798486,0.014080479180432285
4.5775002174196,4.5892481652711,-6.3084850737741,-2.2479834884712,-0.009870683791019028,-0.00935025831298198,0.014409382612288996
4.598500218417,7.2916697162788005,-10.933647318618,-4.8924502849498,-0.009568119802511084,-0.009146094925447086,0.014918154428285747
4.6195002194145,9.4218173628643,-10.378048502479,-5.5614729553727,-0.00988070978710926,-0.009572506261429557,0.015270839390138801
4.6510002209106,-2.9473780277925,4.080585992627,3.2365820411763,-0.00996388186121264,-0.009462584122027782,0.015406434497751276
4.6615002214094,2.5303151772627,-6.4121937331261,-3.2817534941710997,-0.010408804033892025,-0.009789773863312512,0.015880062369237637
4.6825002224068,2.0061548336002,-8.3337436325449,-3.9427911245325,-0.010364029668325093,-0.009801563252551123,0.01604823175740507
4.7035002234043,3.2989540514276,-5.5114143745816,-3.8157798266155005,-0.010191811594945298,-0.009731987726600493,0.01606845901662475
4.7350002249004,-4.3032749060709,5.0360151057035,3.6340068468324,-0.010290916493618539,-0.009767785609328557,0.01591376619083593
4.7455002253992,1.9025398621995002,-3.0075235310567,-0.9393892551202,-0.010532679621495379,-0.009921921206413368,0.016323609853895596
4.7665002263966,1.8614501988782,-5.4486065645053,-0.9279297322458202,-0.01067783183733115,-0.009984932165838368,0.01639285903406689
4.787500227394,2.0621633268628,-4.8390724480500005,-1.9403971856481999,-0.01077947763206639,-0.010042209434350982,0.016384730109386736
4.8190002288902,-1.6125191295671,4.1889917523511,3.1675808467279,-0.011073541078519935,-0.010097514504840787,0.01626517625582483
4.8295002293889,7.2802840597029,-6.8468247447081,-3.675538241266,-0.011517629957127769,-0.010408396236580448,0.016693101672495648
4.8505002303864,9.1253302723517,-5.2053892110543,-3.2184156729741,-0.011771627859247354,-0.010581234104146074,0.017081274811806983
4.8820002318826,2.70089021137,6.2378320516419,1.5355558485255,-0.011790597000062727,-0.010639328747304088,0.017292142602054087
4.90300023288,5.2252117887921,8.0529865705686,3.7301959102724003,-0.011752065884532786,-0.01061637532161604,0.017459823531712288
4.9135002333787,8.1731807082507,-7.6047673920463,-1.150983381978,-0.011697126185506631,-0.010590264305534686,0.017560941223859122
4.9345002343762,3.5196669510879,-7.117361729045,-4.5228752761145,-0.011586558139477942,-0.010419282730097627,0.01768681095746997
4.9660002358723,2.3271142059216,6.4283412629731,2.7259592936106003,-0.011741500095577862,-0.010595077049391586,0.017777165430976363
4.9870002368698,2.8814838289113,4.4473078715545,0.53740528944641,-0.011550148213605201,-0.010475119652394166,0.01756825778116902
4.9975002373685005,6.5291612672439,-8.3644644807218,-3.4512614282970002,-0.011492801931464331,-0.010472961996893368,0.017751719314470144
5.018500238366,6.100495748399,-7.8478319666685,-2.4234303211789,-0.011632203074706192,-0.010544980150419847,0.01814476561300514
5.0500002398621,1.2997112748567,6.0524573441936,3.2525925048854,-0.011742597256025302,-0.010661560990612473,0.018217410427657784
5.0710002408596,0.7982610614963499,5.517797296078,3.7708883594197,-0.011820217900044372,-0.010743708750868547,0.01841618260240183
5.0815002413583,8.0578692401059,-4.8618987071012,-0.88547938921144,-0.011938109239025151,-0.010779425070551001,0.018613489332806293
5.1025002423557,5.4614724210204,-7.3344058254776,-2.9098490199939,-0.012136694919012841,-0.01096499318021378,0.01889713665121888
5.1340002438519,0.39488572951490014,4.3860718740195,2.7359469727347,-0.012283180599975232,-0.011066766725761486,0.019023606945173046
5.1550002448494,0.29672364570626003,5.4451797085991,2.8432618941417003,-0.012471671659771512,-0.011266390906724147,0.01902269794938161
5.1655002453481,6.4862422683166,-3.9281159922821,-0.5188215333287302,-0.012305626979621396,-0.011038733554161732,0.01914295663058761
5.1865002463455,6.0006685774091,-4.9578181956902,1.471439878457,-0.012668385200442691,-0.011406341406620307,0.01941785905321166
5.2180002478417,-0.45823825954784003,8.130015403923,6.4599350327574,-0.012900265416512076,-0.011654796098373128,0.019425432510621676
