Time (s),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Roll (radians),Pitch (radians),Yaw (radians)
2.9800001415424,-3.079695108957,6.0131983116263,2.7610458740086004,-9.592264935156004e-05,-9.708463852033003e-05,-4.650037756414902e-05
3.0115001430386,3.1366734484673002,-5.1216335815763,-2.6945687037929,-0.00012592200242373254,-0.00016391114022237005,2.5219502407796006e-05
3.0220001435373,-2.9535803077293,8.2066241787963,2.4843412706132,-0.00016082928894853256,-0.00022534331034556004,-4.884344935808402e-05
3.0430001445347,-3.2055368376875,7.1939698522153,2.9709769432385,-0.00013005714698546557,-0.00016228570448322503,-0.00019282026503872408
3.0640001455322,-3.3019185712187,8.0716697187429,2.5647489922839,-0.00012639287608226982,-0.00019431244441048756,-0.00027304326396201907
3.0955001470284,3.5759539011063,-8.1742444983844,-2.7509928563432,-0.0006656952740230701,-0.0007295736971688378,-0.00017266895385573903
3.1060001475271,-1.71454316278,8.4865045674365,2.2593149661321,-0.0002013579687747298,-0.0003054722724959478,-0.0005066333115733341
3.1270001485245,-1.2569206479671,7.1053600091567,1.4709300877861,-1.8125006869947557e-06,-6.142836209049277e-05,-0.0008826216909623242
3.1480001495220002,-2.7810759883824,6.6130308444562,2.5534524882308998,3.446156985868876e-05,-6.473403453322756e-06,-0.0013167351387303194
3.1795001510181002,8.2639716282104,-6.4445239491384,-3.9534813692331,9.215627495874379e-05,-1.5364596854149562e-06,-0.0020498918954178695
3.1900001515169,-2.2241812050751,6.9841478841704,1.8010810458505,-3.804295649531623e-05,-8.9814810140235e-05,-0.0024345207566200244
3.2110001525143,-0.40824697774952007,6.698511339862,3.6601984304078004,0.0001651532453789839,9.122473893621009e-05,-0.0029668948830475243
3.2320001535118,-1.6734280788909,6.8611221658047,2.7643391528452,-0.00024264923332765128,-0.000222714829919545,-0.0034819907995172743
3.2635001550079,5.3085863699834,-4.863960130491,-0.04734634411775901,-0.0008474197155476013,-0.0007992305102524453,-0.0036520489952434044
3.2740001555067,2.3525503366829,7.6721061180953,2.1020021530609,-0.0014463070337932516,-0.0014725634764349454,-0.00397283915447537
3.2950001565041,1.7858207434836002,7.5703187509604,2.2266615326704002,-0.0018519379236495617,-0.001957350699048146,-0.004150605955275175
3.3265001580003,10.724495970293,-7.1392073258459,-5.5591534418194,-0.0016260893060244916,-0.0019510084616794533,-0.004138913693109159
3.3475001589977,9.734520545247,-6.624681430557501,-3.4206785243975,-0.00030969430607309103,-0.0012838276868409031,-0.0035126654611549084
3.3580001594964,2.2188913194304,-3.5479816133239,-1.1641881645921002,-0.00019960777503592598,-0.0016508086596733233,-0.0029086973277524584
3.3790001604939,-3.1231852982526,7.815903085432,5.9503841024728,-7.925075803190916e-06,-0.0016281389904275433,-0.0021914258682852582
3.4105001619901003,1.131622227953,-7.8953030918359,1.9320128756394,-0.0012238959033170414,-0.0025669629262806935,-0.001158342815012258
3.4210001624888,-4.3427099376613,5.7070570451452,5.9784729827581,-0.003336067400279142,-0.004624355886645495,-0.0003651589810962077
3.4315001629875,6.8481417653839,-9.9808930696829,-5.483753896278,-0.006209468932051643,-0.007067303818893896,0.0009457388376221927
3.4630001644837,0.10528082934639,5.6227145812827,3.0621696175603,-0.010628036117259394,-0.010982943259065847,0.0008750177283019027
3.4945001659798,9.3679114067022,1.0041356060943,0.12245440359225,-0.011266013969005244,-0.010823499699453213,0.0014459010946858027
3.5050001664786,4.0052231563309,5.6586549518169,1.8482579268247,-0.012169736158729395,-0.010766196388651693,0.002630390420849003
3.5155001669773,9.6562337533998,-11.632029357983,-6.0643929602273,-0.012543870443545959,-0.010165920637719792,0.003641443587471153
3.5470001684735,6.676690016955201,6.9650805287228,1.1644491939303,-0.011581824325918859,-0.009409408017065142,0.004478449517124804
3.5785001699695997,3.4331161050687,-8.0282467393262,-0.11998527889501003,-0.011183636786154909,-0.009742927597272072,0.005319452284251754
3.5890001704684003,5.620908728394101,8.4693167869393,-0.6174374206790901,-0.010299967439351708,-0.009087499929006922,0.006359184759535954
3.6100001714658,-0.8920145629951901,8.081547849025,3.412690506174,-0.010353126066923284,-0.009109606330279282,0.007400789980174854
3.6310001724632004,-0.08789339788191203,7.0683880993556,2.4389056194329,-0.009329314734053983,-0.008460614991396682,0.008267738430125704
3.6625001739594003,11.186341086547,-2.5889972591286003,-9.4977328452714,-0.010133340504487233,-0.009307857130827681,0.008271707904624155
3.6730001744581005,1.2826288695555002,17.647531540089,5.2908254681982,-0.010189725335213208,-0.009190197861680776,0.00805403457714192
3.6940001754556,4.787140893477,1.4635144131041,-0.14410659740583,-0.011554635975833259,-0.009847543544243626,0.007449604843794019
3.715000176453,1.3463624628689002,15.954301222115,4.1800065174309005,-0.01295750404695276,-0.010767636988552176,0.007422336774378524
3.7465001779492,11.572317429587,-18.95184610917,-5.4132847346489,-0.011856865652667609,-0.009646994736921176,0.006648216694618124
3.7570001784479,4.3735467047877,3.5437942685693002,0.025858411710847008,-0.011482077708304698,-0.009530570544385041,0.0063215589635452285
3.7780001794454,8.0450157197827,12.376478842655,3.3800426442824003,-0.012395611958857747,-0.01052459667887109,0.005821772077757969
3.8095001809415,8.2236002007646,-0.11012466930023003,-1.0795112374118,-0.010971397716029698,-0.00912895274560189,0.0064927470785284686
3.8305001819389997,8.8847371056814,-7.7250353818869,-1.3866853081712,-0.010199477858617897,-0.008844812974692855,0.0063350160456113885
3.8410001824377,2.0800866453276,4.5977555821425,-0.31675958923833003,-0.008574182900503597,-0.007603685394807104,0.005348374097419089
3.8620001834352,-2.522446932316,12.116915714049,5.0395882662814,-0.008500312045437,-0.00770473121162251,0.005694823356446179
3.8935001849313,6.0193367547118,-9.0638629735213,2.5222922897855997,-0.00847912118212863,-0.007064064263496359,0.005929204350680654
