Time (s),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Roll (radians),Pitch (radians),Yaw (radians)
3.2045001522056,3.4501243191923,-6.966645723449,-2.5689074175335005,-9.289702791584504e-05,-9.802505620240506e-05,0.00014257469982152505
3.2360001537018,-3.5588957287258003,9.1293094575673,2.8956803499565,-0.00013789613458688003,-0.00017775037298227512,2.235779157307998e-05
3.2465001542005,3.6424640459324,-5.5948656768447,-3.0673936160631,-0.00016092929656294705,-0.00023275249328060012,0.000134485240878905
3.2675001551979,3.4147605392578,-7.554694822452,-2.5857190419408003,-0.00012628035205193206,-0.0001574797733159701,0.00018751166042410002
3.2885001561954,3.6069231610820998,-6.7790359686036,-3.043162323886,-0.00011532483641765256,-0.0001775606143673096,0.00028498813206455505
3.3200001576915,-2.0094375194687,6.1539232247187,1.7632126430141999,-0.0006619272816391026,-0.0006984158945313097,0.000138092878082385
3.3305001581903,5.2669293044423,-5.5622459661991,-3.0309216116362,-0.00013358280788855243,-0.00022566868264991971,-5.6502431052635096e-05
3.3515001591877,4.9775329602438,-6.738615252539001,-3.5713142310858,0.00016489215405414274,9.291001163682543e-05,-0.0003548827292701652
3.3725001601852003,4.0705911905647,-7.2152603828991,-2.8124697445061,0.00019720030604997426,0.00013583651832376696,-0.0006747665433853203
3.4040001616813003,1.1305894856895,7.3357821484376,1.9334940610711,0.0003283789746755443,0.000205311348110837,-0.0016943314426421708
3.41450016218,4.7432332187349004,-7.0562624045708,-4.2940968030425,0.00024242863247106428,0.00015932517787071947,-0.001897655487002546
3.4355001631775,5.6326364940897005,-7.1385335089678,-1.0312781934733,0.0004526565733056093,0.0003613165707016544,-0.002284982164096061
3.4670001646737,0.7803692788727199,7.0400457429742,2.3222570501159,0.0003841355826938243,0.0003545895612564224,-0.002703708667589311
3.4880001656711,-1.056033662842,8.7682518317037,5.1653343019981,-0.00021692620461797593,-0.0002061279339673778,-0.0030077648263659063
3.4985001661698,8.9474113921976,-6.0221371115395,-3.9884730331828,-0.000826666340988126,-0.000862504686093528,-0.0030886931572404663
3.5195001671673,7.2711848333227005,-6.4368197329847,-2.4758833106058002,-0.001230064713570161,-0.001385687563200328,-0.002988094106806201
3.5510001686634,2.0835372802444,6.3816804881847,1.8093126138582,-0.001288529070811441,-0.001781291020780858,-0.003035256402916365
3.5720001696609,-0.6231926730638903,11.514647326045,6.8295514620191,-0.00014916315468524043,-0.001411378939768113,-0.0024531429781277647
3.5825001701595998,7.4668446544442,-9.4376443757429,-4.3809836399278,-0.00018495371786718395,-0.0019178681312292628,-0.0015517766072021648
3.6035001711571,6.3966019333419,-4.1574126833889,-1.5379476739434002,-0.0008239391919478842,-0.002746513059783213,-0.0005512044562699147
3.6350001726532,-4.5599786859551,9.5964952219033,7.239907428111,-0.0025270630094643342,-0.004126747985692814,0.00039121881967263546
3.6560001736507,2.8310448817332,7.9058878585912,-0.82336824439974,-0.005164919880702485,-0.0062741960089770146,0.001387291910810186
3.6665001741494,9.6028195965572,-3.8361293610038,-2.8366228790668,-0.007987526495091185,-0.008590579712363166,0.0025367439703980364
3.6875001751469,12.468466872346,-6.0980689108718,-8.0427318118476,-0.011672325625965187,-0.011656015852028617,0.0026548450847051416
3.719000176643,2.3848353503502002,9.9455276497552,5.4653516547725,-0.012595690845089037,-0.011802417285220667,0.0030818168913169667
3.7400001776405003,3.6961067245892,10.599287012316001,5.7106219623263,-0.012946993547217806,-0.011417260501878012,0.0034709783521707067
3.7505001781392,12.124760555021,-10.076045070704,-3.5643741226045003,-0.012254302920657606,-0.01023516253812871,0.005224728129859707
3.7715001791366,9.4993071667764,-7.3631232300563,-0.28902261548128005,-0.011289774343374906,-0.009791154725245495,0.006477615319733607
3.8030001806328,-1.2532004005735,7.7793194266201,6.1630471977864,-0.011108314245638656,-0.01012362349194555,0.007293782857462657
3.8240001816303,2.8576864706334,3.5799726007313,5.3629893670835,-0.011060657554064428,-0.010372975482175275,0.008312183937337706
3.834500182129,5.8562166475874005,-9.1861427657311,-1.2603557068065,-0.011453753257618838,-0.01064457718257685,0.009612307240599907
3.8555001831264,0.4867801048478401,-7.1516706160648,-3.8122619752988003,-0.010866721455710937,-0.010306339156228545,0.010643868770003806
3.8870001846226,6.456047919477,11.911009157319,1.70391808656,-0.011295247339163582,-0.01065049422267612,0.010576705429904906
3.9080001856199997,3.9390351225708002,11.704933322907,-2.314311188884,-0.010168335448343831,-0.009348014829695071,0.010596896866589312
3.9185001861188002,4.9016872907610995,-5.7040675359375,-4.0210974160575,-0.012337379825731432,-0.010939995875122772,0.010838828656997456
3.9395001871161996,12.967226986434,-9.5787974564196,-4.0662138958729,-0.013334506393943882,-0.011694815728634072,0.010683348646217422
3.9710001886124,-3.9042188290713,5.245583928237,6.0690229800658,-0.012702736170126433,-0.011322551522376488,0.009664036170591772
3.9920001896098,-6.7144301045443004,5.3204731247769,12.52423334483,-0.012893246779471767,-0.011414745442862112,0.009355842050729002
4.0025001901085,2.3753483077045,-4.1467136835969,2.2056992675364,-0.014123086825720067,-0.012783919072223213,0.009243053909442833
4.0340001916047,7.4306982449662,8.5065635875686,3.4507258818621,-0.012652007199353665,-0.011603421851997612,0.008979173608891288
4.0550001926022,11.224644959405,8.3734906883947,-8.160809168436,-0.011616762574360116,-0.011177533466594633,0.008434909860572588
4.0760001935996,6.0184958996826,6.1685795252122,3.192373483724,-0.010261989157056766,-0.010056132077804533,0.008792926838526068
4.0865001940983,1.4840994252649,-5.7720380816459,4.0018905925693,-0.008929715057863165,-0.008767009965906432,0.008413135847668802
4.1180001955945,0.10582115167735001,4.1868647837127,3.4454155945111,-0.00884338933529222,-0.008359560446648512,0.009094698927066902
4.139000196592,-9.6608750835944,-7.303438905418,3.1164933057039,-0.00894547271510328,-0.008278489713160432,0.00905421118415902
4.1600001975894,-12.039647387036,18.121858297324,12.565783254438,-0.01001969048643643,-0.009490752065580981,0.00961841125838352
4.1705001980881,17.925101158683,-12.018720227787,-15.317589301274,-0.011645795141851082,-0.010832924278030532,0.01044353526498982
4.2020001995843,0.7283351924496101,4.3159762799474,3.1965380813202002,-0.013195054396565133,-0.011840339128188031,0.01128113637972962
4.2230002005817004,0.8907927591287501,2.8405288923135004,-0.14296590070717005,-0.013500745296967988,-0.012069673117483687,0.010787987730011394
4.2440002015792,1.140387932134,3.6476811855549,4.4524415071573,-0.011320560372312636,-0.010445116715902637,0.010868853785909958
4.2545002020779,7.6086791444245,-6.239697234015,-1.2363184247403,-0.010155186130801835,-0.009431452790338937,0.011027336474827563
4.2860002035741,0.6931536743603802,10.670669199014,4.3636726358111,-0.009452559015200585,-0.008688971355011336,0.011542021105520514
4.3175002050702,10.921284103215,-7.4161363133207,-2.4016929599857,-0.00973570273905188,-0.009105428634851667,0.011185619509683468
4.328000205569,1.0336730381906,9.5528677667471,3.0891033582887,-0.010105131553161385,-0.009569805070737042,0.011279836933546254
4.3385002060677005,4.9076006817225,-6.1157374724109,-3.5989871889023997,-0.010668194156314684,-0.010310810978033592,0.011827797345906053
4.3700002075639,2.2546663725401,9.1551885923922,2.6940013442291004,-0.011958184410294784,-0.011254457262567841,0.011986705214094133
4.40150020906,12.188515289516,-7.419162246171,-2.340800385356,-0.011940335944022175,-0.011073983723332702,0.011712451878537639
4.4120002095588005,3.1147536354178,4.8389888037077,1.9208810311109001,-0.012133020607651385,-0.011147202887697357,0.011708749846212164
4.4225002100575,4.4213986884932,-3.8294545071212,-3.0198985931079,-0.01200454583717439,-0.011075614241265061,0.011811594654034144
4.4540002115536,4.3477966911127,5.9435800443833,2.9121530274835,-0.012155005058183696,-0.011110801935343003,0.011809572979851602
4.4750002125511,-0.48953411402976005,9.7768490128565,1.6998883500605002,-0.012727524188824196,-0.011611404030634202,0.01185386197992248
4.4855002130498,3.2190746988912,-4.8453082373967,0.29946754374417006,-0.012306688801880317,-0.011242257568318223,0.01246339342533863
