Time (s),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Roll (radians),Pitch (radians),Yaw (radians)
3.0155001432286,3.4266686586845,-8.0817608374298,-2.6148574573818,-8.659124788426505e-05,-8.418729822201501e-05,0.00012663745519587004
3.0470001447247,-3.522672314297,9.1513494846644,2.7524804439335,-0.00011699714292988206,-0.00015651117397774006,2.0913424399439997e-05
3.0575001452235,3.6850795691465,-5.6651816769375,-3.0494570716318,-0.00014602278953931256,-0.0002076723205228851,0.00013553902325250003
3.0785001462209,3.5273851459284,-7.1795175118997,-2.6012435590700003,-0.00010279787911974804,-0.00012844412037492007,0.00018598040401466504
3.0995001472184,3.2535368514161,-6.5795805786967,-2.9850774478724,-8.439702833453053e-05,-0.00014033922809845206,0.0003063840890068751
3.1310001487145,-2.9107872245664,6.2631522280887,2.4922147884291,-0.0006337013171619308,-0.0006837756134367022,0.00019924829540478507
3.1415001492132,5.2904113319992,-6.0157807553017,-3.4095603051437,-0.0001223221373629306,-0.00021629468808581707,3.286770089278501e-05
3.1625001502107,5.119812091812,-6.8092594523463,-3.7551495815165,0.0001385925083045844,8.526211332005799e-05,-0.00019943071394473
3.1835001512081,3.9284096617472,-7.2223155443322,-2.9119651681466,0.0002023722866777644,0.000167994587249748,-0.00049809373337213
3.2150001527043,1.3925281117964001,7.7134495864246,1.7305881643352,0.00028335105178552443,0.0001883905164050645,-0.0014764804169764803
3.225500153203,4.5143085509282,-6.7849436079336005,-4.1631985532364,0.0001918594582867494,0.00013758842748846448,-0.0016842945548312203
3.2465001542005,5.7072783887414,-7.1868501663829,-1.3427151310193,0.0004109584471881394,0.00034829788978103446,-0.0020637822260255404
3.2675001551979,4.8651662986712,-7.2833300507799,-2.6984225874848002,-0.00011290589482361077,-8.669699033721071e-05,-0.0024192026199240956
3.2990001566941,-0.9812726283673099,8.5040461861383,5.074022299971,-0.0007012916586603111,-0.0006148613473533607,-0.002726656532674841
3.3095001571928,8.8030799904988,-5.8972170890829,-4.0009522450922,-0.0013514130018845612,-0.0012965070567328607,-0.002808118030038731
3.3305001581903,7.3593574129472,-5.9248083687102,-2.5212253615796,-0.0017777171894065712,-0.001834177819209611,-0.002730887130179366
3.3620001596864,2.142390332433,9.0800911596839,2.8721397704656,-0.0018166271176761532,-0.002208545436223901,-0.002740126391344645
3.3830001606839,2.2323635025291,7.037299412921,5.0401310206945,-0.000531495860326353,-0.0015946707389632008,-0.002134734934077395
3.3935001611826,9.1867673116953,-15.021120704594,-5.0389682450798,-0.00035911527618245795,-0.0018428170909458909,-0.0011269447694963947
3.41450016218,5.6842082014092,-6.2335822209282,-1.9793281732615,-0.000856030503036033,-0.002563628324631891,-0.00010817761489534416
3.4460001636762003,-5.4951312203241,7.9694457296969,7.2047058417167005,-0.0025165773046861334,-0.003932757788719941,0.000935810333101106
3.4670001646737,1.8125363132648,7.4390344817063,-0.9123904769164101,-0.005274375298769634,-0.006206145205157242,0.0020052805012025564
3.4775001651724002,9.0215137734144,-4.0598593905926,-3.5682027626705,-0.008270462803142635,-0.008702421552725092,0.003250548300347357
3.4985001661698,12.009530611646,-7.7743943950976,-8.4531864999947,-0.012108087732141285,-0.011922734926595343,0.003406231746092212
3.530000167666,2.2990557880044,13.371831733077,6.0644653521912,-0.012976171561674785,-0.012040247577416074,0.003802664327888337
3.5510001686634,4.4587353738827,8.9313717056172,5.5441475534488,-0.013342742069794125,-0.011647614535370544,0.004218955629651297
3.5615001691622,13.091944553586,-10.533612795155,-3.457611865726,-0.012819214987256024,-0.010603603152365143,0.005957035155542148
3.5825001701595998,7.1515833189187,-8.5914064088127,0.74551980199494,-0.011672909447989824,-0.009905870990843493,0.007175911747809399
3.6140001716558,-1.3798901003197002,7.8912835504269,5.9960954489133,-0.011355356876303015,-0.010187244068219093,0.00800920386202925
3.6350001726532,2.2006657464137,5.0915779033141,5.4418394473495,-0.01145710458698153,-0.010572201768223493,0.00903156120020885
3.645500173152,6.4359127784937,-6.8904304162749,0.27450453224900007,-0.011587715761299645,-0.010564833799981502,0.01034338224506895
3.6665001741494,1.7820553615192,-6.4376692996934,-5.0034073140916,-0.010638101889088295,-0.009875992356739001,0.01146996961905615
3.6980001756456002,6.4942296496369,12.932255117732,2.3014277015731,-0.011212114425590095,-0.010480524415658351,0.01124342692301359
